Policies:,ngps - production methane capture,,,Unit: g CO2e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower Bound,Upper Bound,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
50,60,441919433.6,353923235,265927036.4,177930837.8,89934639.24,1938440.653,1840854.733,1743268.812,1645682.892,1548096.972,1450511.052,19725093217,39448735923,59172378629,78896021336,98619664042,1.01285E+11,1.03951E+11,1.06616E+11,1.09282E+11,1.11947E+11,89881667117,67815908033,45750148950,23684389867,1618630784,1490505055,1362379326,1234253597,1106127867,978002138.4,810057281.2,642112423.9,474167566.6,306222709.3,138277852
60,70,69146678706,70538323156,71929967607,73321612057,74713256508,76104900958,78157210966,80209520974,82261830982,84314140990,86366450998,69229505578,52092560157,34955614737,17818669317,681723896.4,545379117.1,409034337.8,272689558.6,136344779.3,0,0,0,0,0,0,23100345.4,46200690.79,69301036.19,92401381.58,115501727,92401381.58,69301036.19,46200690.79,23100345.4,0
70,80,485266.3506,105692062.9,210898859.5,316105656.1,421312452.7,526519249.3,421215399.5,315911549.6,210607699.7,105303849.9,0,0,0,0,0,0,74438.74074,148877.4815,223316.2222,297754.963,372193.7037,19490246.06,38608298.43,57726350.79,76844403.15,95962455.51,76769964.41,57577473.3,38384982.2,19192491.1,0,0,0,0,0,0
80,90,0,0,0,0,0,0,0,0,0,0,0,65981.09212,131962.1842,197943.2764,263924.3685,329905.4606,15523460.35,30717015.24,45910570.13,61104125.02,76297679.92,61038143.93,45778607.95,30519071.97,15259535.98,0,0,0,0,0,0,0,0,0,0,0
90,100,0,0,0,0,0,0,57299.19121,114598.3824,171897.5736,229196.7648,286495.9561,12165765.89,24045035.82,35924305.74,47803575.67,59682845.6,47746276.48,35809707.36,23873138.24,11936569.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,150,229297.5842,234146.989,238996.3938,243845.7986,248695.2035,253544.6083,8915213.668,17576882.73,26238551.79,34900220.85,43561889.91,34849511.93,26137133.94,17424755.96,8712377.981,0,0,0,0,0,0,16160710.73,32321421.46,48482132.18,64642842.91,80803553.64,83441221.22,86078888.8,88716556.37,91354223.95,93991891.53,97180349.43,100368807.3,103557265.2,106745723.1,109934181.1
150,200,1.23252E+11,1.24137E+11,1.25023E+11,1.25908E+11,1.26793E+11,1.27678E+11,1.29461E+11,1.31243E+11,1.33025E+11,1.34807E+11,1.3659E+11,1.39302E+11,1.42014E+11,1.44727E+11,1.47439E+11,1.50151E+11,1.52244E+11,1.54337E+11,1.5643E+11,1.58523E+11,1.60616E+11,1.62926E+11,1.65237E+11,1.67547E+11,1.69858E+11,1.72168E+11,1.74169E+11,1.7617E+11,1.78171E+11,1.80171E+11,1.82172E+11,1.84819E+11,1.87466E+11,1.90114E+11,1.92761E+11,1.95408E+11
200,250,431326.2787,377108891.9,753786457.5,1130464023,1507141589,1883819154,1507093523,1130367892,753642260.2,376916628.7,190997.3093,196785.2422,202573.1751,208361.108,214149.0409,219936.9737,175949.579,131962.1842,87974.78949,43987.39475,0,0,0,0,0,0,880584657.2,1761169314,2641753972,3522338629,4402923286,4540418711,4677914136,4815409561,4952904986,5090400411
250,300,5679598560,5414596124,5149593687,4884591251,4619588814,4354586378,3933506094,3512425810,3091345526,2670265242,2249184959,2347765528,2446346097,2544926666,2643507235,2742087804,2841038530,2939989256,3038939983,3137890709,3236841435,3354242837,3471644240,3589045642,3706447044,3823848446,3059174550,2294500654,1529826758,765152861.4,478965.1439,452147.7463,425330.3487,398512.9511,371695.5534,344878.1558
300,350,0,400887856.7,801775713.5,1202663570,1603551427,2004439284,1603593274,1202747264,801901254.4,401055244.6,209234.8859,234140.6353,259046.3846,283952.1339,308857.8833,333763.6326,315137.9899,296512.3472,277886.7045,259261.0617,240635.419,3455416.571,6670197.724,9884978.876,13099760.03,16314541.18,16795380.75,17276220.33,17757059.9,18237899.48,18718739.05,19252289.06,19785839.07,20319389.08,20852939.09,21386489.1
350,400,1723933571,1404623992,1085314412,766004832.2,446695252.4,127385672.6,101924660.4,76463648.21,51002636,25541623.8,80611.58837,88583.05887,96554.52936,104525.9999,112497.4704,120468.9408,2844986.419,5569503.898,8294021.377,11018538.86,13743056.33,10994445.07,8245833.8,5497222.533,2748611.267,0,0,0,0,0,0,0,0,0,0,0
400,450,2214569498,1771688383,1328807269,885926154,443045039.4,163924.8967,1376427985,2752692045,4128956105,5505220165,6881484225,5507530999,4133577774,2759624549,1385671324,11718098.39,9374478.715,7030859.037,4687239.358,2343619.679,0,78475392.42,156950784.8,235426177.3,313901569.7,392376962.1,1167067414,1941757866,2716448318,3491138770,4265829222,4389992815,4514156407,4638319999,4762483592,4886647184
450,500,1396067944,1536735617,1677403290,1818070963,1958738636,2099406309,2115171179,2130936049,2146700919,2162465788,2178230658,2766619922,3355009185,3943398449,4531787712,5120176976,5233140482,5346103988,5459067494,5572031000,5684994506,5746808350,5808622194,5870436039,5932249883,5994063728,4796813733,3599563738,2402313743,1205063748,7813752.964,10013565.7,12213378.44,14413191.18,16613003.92,18812816.65
500,550,6726204.228,70065619.15,133405034.1,196744449,260083863.9,323423278.8,258738623.1,194053967.3,129369311.5,64684655.76,0,965121910,1930243820,2895365730,3860487640,4825609550,3860487640,2895365730,1930243820,965121910,0,1297967.872,2595935.744,3893903.617,5191871.489,6489839.361,565504162.2,1124518485,1683532808,2242547131,2801561453,2838796478,2876031502,2913266527,2950501551,2987736575
550,600,284723932.9,507699996.2,730676059.6,953652123,1176628186,1399604250,1436509429,1473414608,1510319787,1547224966,1584130145,1577503216,1570876288,1564249360,1557622431,1550995503,2588773496,3626551490,4664329484,5702107478,6739885471,6486733857,6233582243,5980430629,5727279015,5474127400,5534780115,5595432829,5656085543,5716738257,5777390972,5861364737,5945338502,6029312267,6113286033,6197259798
600,650,232653282.6,186122626.1,139591969.5,93061313.03,46530656.52,0,0,0,0,0,0,24753.53358,49507.06716,74260.60074,99014.13432,123767.6679,1135578.503,2147389.338,3159200.172,4171011.007,5182821.842,355149413.5,705116005.1,1055082597,1405049188,1755015780,1775411731,1795807683,1816203634,1836599585,1856995537,1883961297,1910927058,1937892819,1964858579,1991824340
650,700,0,46653476.08,93306952.16,139960428.2,186613904.3,233267380.4,306401491.7,379535603.1,452669714.4,525803825.8,598937937.1,509298345.7,419658754.3,330019162.9,240379571.4,150739980,120605947.3,90471914.52,60337881.77,30203849.03,69816.27962,55853.0237,41889.76777,27926.51185,13963.25592,0,0,0,0,0,0,0,0,0,0,0
700,750,0,0,0,0,0,0,1588119.165,3176238.33,4764357.494,6352476.659,7940595.824,58875543.33,109810490.8,160745438.3,211680385.8,262615333.3,264642011.5,266668689.6,268695367.8,270722045.9,272748724.1,276696855.2,280644986.3,284593117.4,288541248.5,292489379.6,295888396.9,299287414.2,302686431.4,306085448.7,309484466,247587572.8,185690679.6,123793786.4,61896893.2,0
750,800,963732395.3,974431502.5,985130609.7,995829716.9,1006528824,1017227931,813782345,610336758.8,406891172.5,203445586.3,0,82261829.64,164523659.3,246785488.9,329047318.5,411309148.2,358793248.9,306277349.6,253761450.3,201245551,148729651.7,256738906.3,364748160.8,472757415.4,580766669.9,688775924.5,669341765.3,649907606.2,630473447,611039287.9,591605128.7,673069346.7,754533564.7,835997782.6,917462000.6,998926218.6
800,850,86023.51159,68818.80927,51614.10695,34409.40463,17204.70232,0,10748.21205,21496.4241,32244.63615,42992.84819,53741.06024,42992.84819,32244.63615,21496.4241,10748.21205,0,92889439.31,185778878.6,278668317.9,371557757.3,464447196.6,371557757.3,278668317.9,185778878.6,92889439.31,0,33752324.06,67504648.12,101256972.2,135009296.2,168761620.3,171213969.6,173666318.9,176118668.2,178571017.5,181023366.7
850,900,0,1296091.446,2592182.893,3888274.339,5184365.786,6480457.232,5184365.786,3888274.339,2592182.893,1296091.446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,950,0,453708283.6,907416567.2,1361124851,1814833134,2268541418,1815424957,1362308496,909192035.5,456075574.7,2959113.881,2367291.105,1775468.329,1183645.552,591822.7762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1475079.407,2950158.814,4425238.221,5900317.628,7375397.036
950,1000,1683542236,1346833789,1010125342,673416894.4,336708447.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1264855.44,2529710.88,3794566.321,5059421.761,6324277.201,5059421.761,3794566.321,2529710.88,1264855.44,0
1000,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1249988139,2499976277,3749964416,4999952555,6249940693
1050,1100,0,336556017.4,673112034.8,1009668052,1346224070,1682780087,1557288477,1431796867,1306305258,1180813648,1055322038,844257630.4,633193222.8,422128815.2,211064407.6,0,0,0,0,0,0,1086948.963,2173897.927,3260846.89,4347795.853,5434744.817,1085603247,2165771749,3245940250,4326108752,5406277254,4325021803,3243766353,2162510902,1081255451,0
1100,1150,1852865051,1482292041,1111719031,741146020.6,370573010.3,0,901539821.2,1803079642,2704619464,3606159285,4507699106,3979119621,3450540137,2921960652,2393381167,1864801683,1885360684,1905919686,1926478688,1947037689,1967596691,2513020217,3058443744,3603867270,4149290796,4694714323,3755771458,2816828594,1877885729,938942864.5,0,0,0,0,0,0
1150,1200,1118899994,895119994.9,671339996.2,447559997.4,223779998.7,0,-223779998.7,-447559997.4,-671339996.2,-895119994.9,0,-223779998.7,-447559997.4,-671339996.2,-895119994.9,0,-223779998.7,-447559997.4,-671339996.2,-895119994.9,3978672687,3754892689,3531112690,3307332691,3083552692,2110004928,1886224929,1662444931,1438664932,1214884933,0,-223779998.7,-447559997.4,-671339996.2,-895119994.9,0
1200,1250,0,402361.8567,804723.7134,1207085.57,1609447.427,2011809.283,2414171.14,2816532.997,3218894.853,3621256.71,0,402361.8567,804723.7134,1207085.57,1609447.427,3366964683,3367367045,3367769407,3368171769,3368574130,0,402361.8567,804723.7134,1207085.57,1609447.427,0,402361.8567,804723.7134,1207085.57,1609447.427,2232606746,2233009108,2233411470,2233813832,2234216194,2394821532
1250,1300,0,224370669.6,448741339.1,673112008.7,897482678.3,1121853348,1346224017,1570594687,1794965357,2019336026,0,224370669.6,448741339.1,673112008.7,897482678.3,3785748.922,228156418.5,452527088.1,676897757.6,901268427.2,0,224370669.6,448741339.1,673112008.7,897482678.3,0,224370669.6,448741339.1,673112008.7,897482678.3,0,224370669.6,448741339.1,673112008.7,897482678.3,0
1300,1350,0,0,0,0,0,0,0,0,0,0,1163974535,1163974535,1163974535,1163974535,1163974535,1127153244,1127153244,1127153244,1127153244,1127153244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1350,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1243201122,1243201122,1243201122,1243201122,1243201122,1311731171,1311731171,1311731171,1311731171,1311731171,0,0,0,0,0,0,0,0,0,0,0
1400,1450,186483343.1,149186674.5,111890005.9,74593337.25,37296668.63,0,-37296668.63,-74593337.25,-111890005.9,-149186674.5,0,-37296668.63,-74593337.25,-111890005.9,-149186674.5,0,-37296668.63,-74593337.25,-111890005.9,-149186674.5,0,-37296668.63,-74593337.25,-111890005.9,-149186674.5,1406669952,1369373283,1332076615,1294779946,1257483277,0,-37296668.63,-74593337.25,-111890005.9,-149186674.5,0
1450,1500,0,0,0,0,0,0,0,0,0,0,3038935.32,3038935.32,3038935.32,3038935.32,3038935.32,0,0,0,0,0,1189286206,1189286206,1189286206,1189286206,1189286206,0,0,0,0,0,1488404367,1488404367,1488404367,1488404367,1488404367,1596547645
1500,1550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1275362838,1275362838,1275362838,1275362838,1275362838,0,0,0,0,0,0
1550,1600,0,37395112.68,74790225.36,112185338,149580450.7,186975563.4,224370676.1,261765788.8,299160901.5,336556014.1,0,37395112.68,74790225.36,112185338,149580450.7,0,37395112.68,74790225.36,112185338,149580450.7,0,37395112.68,74790225.36,112185338,149580450.7,0,37395112.68,74790225.36,112185338,149580450.7,1349467766,1386862878,1424257991,1461653104,1499048216,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
